Source IP, Dest IP, Source Port, Dest Port,source mac, dest mac, Duration, Total Bytes,Total Pkts, FlowsCount, TCPCount, UDPCount,AvgBytes, AvgPkts, AvgTCPpkts, AvgUDPpkts,FIN,SYN,RESET,PSH,ACK,URG,ECN,CWR,NS,RES
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000036,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46130,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000087,5948,2,6,2,0,2974.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|0,1|1,0|0,0|0,0|0,0|0,0|0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,1426,3,6,0,3,475.3333333333333,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1514,1,6,1,0,1514.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000821,661,2,6,2,0,330.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000343,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002429,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000292,381,5,6,0,5,76.2,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000719,395,5,6,0,5,79.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.004269,158,2,6,0,2,79.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000030,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000189,158,2,6,0,2,79.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.004980,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000335,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000077,158,2,6,0,2,79.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,79,1,6,0,1,79.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000917,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000216,321,4,6,0,4,80.25,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001527,6002,3,6,3,0,2000.6666666666667,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|0|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002622,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003416,7516,4,6,4,0,1879.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001195,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003295,6056,4,6,4,0,1514.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|1|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002181,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001512,3082,3,6,3,0,1027.3333333333333,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
125.56.232.202,10.87.2.252,443,39358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001880,144,2,6,2,0,72.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,77,1,6,0,1,77.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002380,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46130,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1514,1,6,1,0,1514.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002313,233,3,6,0,3,77.66666666666667,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001601,3876,3,6,0,3,1292.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.007993,3876,3,6,0,3,1292.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.004581,158,2,6,0,2,79.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,8.8.4.4,54310,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,77,1,6,0,1,77.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000830,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000055,159,2,6,0,2,79.5,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000511,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000035,160,2,6,0,2,80.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
125.56.232.202,10.87.2.252,443,39358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,80,1,6,0,1,80.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.005062,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,4488,2,6,2,0,2244.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001356,270,3,6,3,0,90.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001266,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,80,1,6,0,1,80.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000626,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000603,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,82,1,6,0,1,82.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002647,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,82,1,6,0,1,82.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000963,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,84,1,6,0,1,84.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.006801,4542,3,6,3,0,1514.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001182,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1514,1,6,1,0,1514.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000051,174,2,6,0,2,87.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,54310,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,554,1,6,0,1,554.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000001,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000068,275,3,6,0,3,91.66666666666667,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000647,472,5,6,0,5,94.4,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1160,1,6,0,1,1160.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,117.18.237.29,49378,80,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001177,4542,3,6,3,0,1514.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000073,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.005481,8976,4,6,4,0,2244.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,1|1|1|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.003635,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.004237,4542,3,6,3,0,1514.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.004265,270,3,6,3,0,90.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000729,4542,3,6,3,0,1514.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000766,270,3,6,3,0,90.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.007032,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.007059,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000093,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,2578,2,6,0,2,1289.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000098,392,4,6,0,4,98.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000611,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,99,1,6,0,1,99.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
117.18.237.29,10.87.2.252,80,49378,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,1,0,0,0,0,0
10.87.2.252,117.18.237.29,49378,80,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000151,593,2,6,2,0,296.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000378,4542,3,6,3,0,1514.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001398,270,3,6,3,0,90.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001718,7516,4,6,4,0,1879.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|1|0|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
117.18.237.29,10.87.2.252,80,49378,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001183,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001935,4488,2,6,2,0,2244.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|0,1|1,0|0,0|0,0|0,0|0,0|0
117.18.237.29,10.87.2.252,80,49378,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,864,1,6,1,0,864.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
10.87.2.252,117.18.237.29,49378,80,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002217,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002645,4488,2,6,2,0,2244.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,118.214.35.55,52828,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000156,740,2,6,2,0,370.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|1,1|1,0|0,0|0,0|0,0|0,0|0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000749,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.003020,270,3,6,3,0,90.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001219,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,2974,1,6,1,0,2974.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000598,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,90,1,6,1,0,90.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.66.14,46196,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001295,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001278,180,2,6,2,0,90.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
142.250.66.14,10.87.2.252,443,46196,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
